decision_group_id,entity_type,entity_id,sku_or_signature,woo_id,source,source_row,name,quarantine_reason,affected_edges,affected_combinations,original_status,quarantine_status,worker_review_status,notes
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|0730002,0502002|0730002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,373,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0730002=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|0730002|0608002,0502002|0730002|0608002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,374,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0608002=1 | 0730002=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|0730002|0617002,0502002|0730002|0617002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,375,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0617002=1 | 0730002=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|1251006,0502002|1251006,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,376,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 1251006=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|1251006|0617002,0502002|1251006|0617002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,378,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0617002=1 | 1251006=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502002|1253003|0608002,0502002|1253003|0608002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,377,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502002=1 | 0608002=1 | 1253003=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502005|1242001,0502005|1242001,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,353,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502005=1 | 1242001=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502005|1242001|0608007,0502005|1242001|0608007,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,354,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502005=1 | 0608007=1 | 1242001=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502012|1251006|1002004,0502012|1251006|1002004,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,402,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502012=1 | 1002004=1 | 1251006=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502012|1254005,0502012|1254005,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,389,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502012=1 | 1254005=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502012|1254005|0608004,0502012|1254005|0608004,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,390,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502012=1 | 0608004=1 | 1254005=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502012|1254005|0617004,0502012|1254005|0617004,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,391,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502012=1 | 0617004=1 | 1254005=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502012|1254005|1002004|0608004,0502012|1254005|1002004|0608004,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,403,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,4,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502012=1 | 0608004=1 | 1002004=1 | 1254005=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0502012|1254005|1002004|0617004,0502012|1254005|1002004|0617004,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,404,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,4,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0502012=1 | 0617004=1 | 1002004=1 | 1254005=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0504011|1251006,0504011|1251006,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,415,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0504011=1 | 1251006=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0504011|1251006|0617002,0504011|1251006|0617002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,417,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0504011=1 | 0617002=1 | 1251006=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0504011|1254005|0608002,0504011|1254005|0608002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,416,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0504011=1 | 0608002=1 | 1254005=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0504012|0724003|0606002,0504012|0724003|0606002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,300,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0504012=1 | 0606002=1 | 0724003=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0504012|0728002|0606002,0504012|0728002|0606002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,303,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0504012=1 | 0606002=1 | 0728002=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0504012|0730002|0606002,0504012|0730002|0606002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,306,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0504012=1 | 0606002=1 | 0730002=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0504012|1251006,0504012|1251006,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,308,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,2,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0504012=1 | 1251006=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0504012|1251006|0606002,0504012|1251006|0606002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,309,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0504012=1 | 0606002=1 | 1251006=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-005,MAESTRO_COMPOSITION_SIGNATURE,0504012|1251006|0617002,0504012|1251006|0617002,,MAESTRO_GESTION.xlsx/RENTABILIDAD_COSTOS,310,,PENDING_BUSINESS_REVIEW_MAESTRO_COMPOSITION,3,0,ACTIVE_SOURCE_COMPOSITION_WITHOUT_WOO_PARENT,PENDING_BUSINESS_REVIEW,PENDING,"components=0504012=1 | 0617002=1 | 1251006=1; anomalies={""quantity_status"":""EXACT"",""physical_match_method"":""EXACT_SKU"",""parent_match_method"":""MISSING_WOO_SKU""}; signature retained literally."
UD-006,EXTERNAL_ONE_OFF_SIGNATURE,107,107,,DAT,2,,PENDING_BUSINESS_REVIEW_EXTERNAL_ONE_OFF,1,0,SOURCE_STATUS_REVIEW,PENDING_BUSINESS_REVIEW,PENDING,External historical evidence retained; not incorporated into canonical inventory.
UD-006,EXTERNAL_ONE_OFF_SIGNATURE,zzz01,zzz01,,DAT,1,,PENDING_BUSINESS_REVIEW_EXTERNAL_ONE_OFF,1,0,SOURCE_STATUS_REVIEW,PENDING_BUSINESS_REVIEW,PENDING,External historical evidence retained; not incorporated into canonical inventory.
